Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
1162997922,"Sep 1, 2017, 2:06:37 PM",Morning Ride,Ride,"",334,2.26,3,true,,activities/1162997922.gpx,74.84269714355469,,334.0,332.0,2264.8232421875,10.5,,6.148055553436279,,177.10000610351562,188.89999389648438,14.0,-0.3137289583683014,,,,,140.0,139.82821655273438,,103.04601287841797,38.14556884765625,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163508067,"Sep 1, 2017, 10:39:58 PM",Afternoon Ride,Ride,"",479,2.32,,true,,activities/1163508067.gpx,74.84269714355469,,479.0,430.0,2323.75,9.699999809265137,,11.762499809265137,,179.1999969482422,189.0,7.5,0.3274169862270355,,,,,,,,87.2697982788086,41.84150695800781,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165077604,"Sep 2, 2017, 7:22:43 PM",Kicking off the Katie OC bucket list Saturday ,Ride,"",3382,8.07,16,false,,activities/1165077604.gpx,74.84269714355469,,3382.0,1986.0,8070.18603515625,12.100000381469727,,54.446956634521484,,179.0,206.0,24.200000762939453,0.15121842920780182,,,,,170.0,127.14327239990234,,73.19510650634766,162.08250427246094,,,16.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165115524,"Sep 2, 2017, 8:46:24 PM",Missing the first mile ...oops,Ride,"",666,1.61,1,false,,activities/1165115524.gpx,74.84269714355469,,666.0,419.0,1612.3699951171875,8.0,,7.967599868774414,,183.8000030517578,191.0,24.600000381469727,-0.1302410066127777,,,,,105.0,102.16899871826172,,51.10029983520508,23.873292922973633,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165174215,"Sep 2, 2017, 9:38:31 PM",Mini bowl bucket list stop,Ride,"",558,1.74,2,false,,activities/1165174215.gpx,74.84269714355469,,558.0,419.0,1740.96630859375,9.800000190734863,,9.433333396911621,,188.0,197.5,5.5,-0.09771238267421722,,,,,120.0,100.96226501464844,,55.800540924072266,26.069156646728516,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165243936,"Sep 2, 2017, 11:14:47 PM",Gotta get Katie's Chicago dogs ,Ride,"",736,2.44,3,false,,activities/1165243936.gpx,74.84269714355469,,736.0,510.0,2440.469970703125,9.600000381469727,,15.912500381469727,,178.89999389648438,192.0,6.900000095367432,-0.2338079959154129,,,,,158.0,124.82099914550781,,82.13400268554688,46.70549774169922,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165414799,"Sep 3, 2017, 4:01:24 AM",Homeward bound (missed a couple stops...),Ride,"",1182,5.00,11,false,,activities/1165414799.gpx,74.84269714355469,,1182.0,1054.0,5000.87548828125,8.800000190734863,,26.95833396911621,,178.8000030517578,206.10000610351562,11.5,0.05203642696142197,,,,,153.0,127.45741271972656,,81.09674072265625,95.30565643310547,,,11.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171052871,"Sep 6, 2017, 1:59:57 PM",Morning Ride,Ride,"",429,2.27,4,true,,activities/1171052871.gpx,74.84269714355469,,429.0,369.0,2276.914306640625,10.5,,6.064484119415283,,177.3000030517578,188.8000030517578,11.300000190734863,-0.3295544385910034,,,,,157.0,139.92262268066406,,89.90178680419922,36.988746643066406,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171810352,"Sep 6, 2017, 10:23:33 PM",Time for some rainy volleyball ,Ride,"",679,2.71,3,false,,activities/1171810352.gpx,74.84269714355469,,679.0,532.0,2712.0400390625,11.0,,2.989609956741333,,177.6999969482422,181.5,6.5,0.036885399371385574,,,,,165.0,123.87799835205078,,83.14399719238281,49.319358825683594,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171915397,"Sep 6, 2017, 11:59:43 PM",Trains and construction getting in my way 😒,Ride,"",1050,5.15,15,false,,activities/1171915397.gpx,74.84269714355469,,1050.0,929.0,5151.91943359375,9.199999809265137,,25.37738037109375,,179.0,202.0,17.0,0.13396237790584564,,,,,170.0,144.8311767578125,,88.76670837402344,91.9476547241211,,,15.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214813340,"Oct 4, 2017, 1:40:51 PM",Working hard...or,Ride,"",431,2.43,,false,,activities/1214813340.gpx,74.84269714355469,,431.0,419.0,2433.47998046875,10.899999618530273,,6.182950019836426,,177.0,188.89999389648438,15.699999809265137,-0.3371019959449768,,,,,,,,94.27680206298828,44.044708251953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235964352,"Oct 9, 2017, 11:13:12 PM",Evening Ride,Ride,,487,2.37,3,false,,activities/1235964352.gpx,74.84269714355469,,487.0,444.0,2369.84912109375,8.5,,11.517793655395508,,179.1999969482422,189.0,8.5,0.3334599733352661,,,,,133.0,124.1004638671875,,89.24766540527344,44.18296813964844,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235964359,"Oct 9, 2017, 1:49:58 PM",Morning Ride,Ride,,436,2.38,6,false,,activities/1235964359.gpx,74.84269714355469,,436.0,415.0,2382.826416015625,10.199999809265137,,6.200108051300049,,177.10000610351562,189.0,12.0,-0.3315427303314209,,,,,151.0,140.54299926757812,,89.0344009399414,41.19844436645508,,,6.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244182673,"Oct 19, 2017, 2:06:31 PM",Morning Ride,Ride,,2561,2.41,8,false,,activities/1244182673.gpx,74.84269714355469,,2561.0,466.0,2409.3564453125,13.5,,6.292500019073486,,177.1999969482422,188.89999389648438,18.399999618530273,-0.24914874136447906,,,,,153.0,143.38864135742188,,96.95909118652344,50.37897872924805,,,8.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244182680,"Oct 20, 2017, 9:33:13 PM",Afternoon Ride,Ride,,521,2.27,2,false,,activities/1244182680.gpx,74.84269714355469,,521.0,440.0,2276.47998046875,8.800000190734863,,13.773799896240234,,179.1999969482422,188.89999389648438,8.399999618530273,0.3515869975090027,,,,,143.0,122.13300323486328,,93.19660186767578,45.722251892089844,,,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287223409,"Nov 23, 2017, 2:01:45 PM","35 degree, lake view Turkey Trot 🦃 ",Run,"",1863,4.93,113,false,,activities/1287223409.gpx,74.84269714355469,,1863.0,1837.0,4931.0390625,3.700000047683716,,7.973610877990723,,175.3000030517578,180.0,12.5,-0.0020313230343163013,,,,,199.0,180.5829620361328,,,454.46429443359375,,,113.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299231664,"Dec 2, 2017, 2:22:50 PM",Santa rampage 🎅🏻,Ride,"",8137,18.68,18,false,,activities/1299231664.gpx,74.84269714355469,,8137.0,4640.0,18685.412109375,12.300000190734863,,112.52352142333984,,178.5,234.0,41.20000076293945,-0.018735112622380257,,,,,140.0,118.62437438964844,,63.55359649658203,328.8009033203125,,,18.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
